checkpoint,self_bleu_mean,self_bleu_std,distinct_2_mean,distinct_2_std,surprisal_mean,surprisal_std,fairy_word_mean,fairy_word_std,fairy_classifier_mean,fairy_classifier_std
base,0.4467340991319811,0.07205792881507946,0.9019165929200008,0.044842802158250476,1.9959895596472437,0.18407951128289388,3.6333333333333333,1.4019827229875392,0.6678750226895015,0.17946484999060305
16655,0.6293000059432933,0.06427793034844811,0.8682303479784597,0.051681590394657334,2.572862919171651,0.17184021207933786,2.8666666666666667,1.0873004286866728,0.8594948410987854,0.05487756803766914
33310,0.6250020040923515,0.04995105884407958,0.8874232203374768,0.03679302907903211,2.5845168749491374,0.18478919289784757,3.1666666666666665,1.3682917167849196,0.8565500597159068,0.03779656883418968
49965,0.5814309147125561,0.057686793484381174,0.8813721032696856,0.054859851741665265,2.5016430338752405,0.22365406497660156,3.2666666666666666,1.2631530214330944,0.8772300442059835,0.04605071364393405
66620,0.6033791110571818,0.050235599067217966,0.8589939114752804,0.05478170112870402,2.414387336332242,0.20872486538065252,2.933333333333333,0.9977753031397179,0.8832274814446767,0.03542986952996016
83275,0.6054200615359602,0.07444359480300983,0.8618657588742777,0.05467341043954065,2.457850178082784,0.15327343329658857,3.1333333333333333,1.0561986345169907,0.8778218944867452,0.05449231367795946
