checkpoint,self_bleu_mean,self_bleu_std,distinct_2_mean,distinct_2_std,surprisal_mean,surprisal_std,fairy_word_mean,fairy_word_std,fairy_classifier_mean,fairy_classifier_std
base,0.4969483742685018,0.06005965566229476,0.8935110615210942,0.06145961525110506,1.4617419918378194,0.16802098253946282,4.366666666666666,1.682920741515245,0.7210234840710957,0.12951705631118934
epoch1,0.5440869273632927,0.03464267964729209,0.9348297203729138,0.02568235800683536,1.646490780810247,0.1643443641730941,3.8333333333333335,1.3437096247164249,0.8168812453746795,0.0769360866430113
epoch2,0.5331501597634133,0.04606135794930229,0.9373594962760304,0.029388814045987383,1.620065951347351,0.14576673044364913,3.3,1.242309676905615,0.8234744648138682,0.06714896468293365
epoch3,0.5428730586421077,0.038807165090832416,0.93884649532984,0.025309332371995265,1.6273793829000267,0.16859210547602407,3.2666666666666666,1.2631530214330946,0.8230207085609436,0.06072509402286977
epoch4,0.5472362345162377,0.06219247147161455,0.9249916756425688,0.036689615060981944,1.6521522760391236,0.16583339528438504,3.7666666666666666,1.6058919293927874,0.8224005838235219,0.06450306774549014
epoch5,0.54503637008099,0.05785269496167213,0.935733124937277,0.024255561383896545,1.6581835938665788,0.1514125026303646,3.466666666666667,1.1756794725698934,0.8182543436686198,0.053413054632648976
